timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1752172208902,302,HTTP Request,200,,Thread Group 1-182,text,true,,351,638,200,200,http://localhost:8081/transactions,302,0,0
1752172208598,607,HTTP Request,200,,Thread Group 1-150,text,true,,351,638,200,200,http://localhost:8081/transactions,607,0,0
1752172208918,289,HTTP Request,200,,Thread Group 1-133,text,true,,351,638,200,200,http://localhost:8081/transactions,288,0,0
1752172208603,603,HTTP Request,200,,Thread Group 1-107,text,true,,351,638,200,200,http://localhost:8081/transactions,603,0,0
1752172208967,240,HTTP Request,200,,Thread Group 1-119,text,true,,351,638,200,200,http://localhost:8081/transactions,240,0,0
1752172208938,269,HTTP Request,200,,Thread Group 1-67,text,true,,351,638,200,200,http://localhost:8081/transactions,269,0,0
1752172208970,237,HTTP Request,200,,Thread Group 1-115,text,true,,351,638,200,200,http://localhost:8081/transactions,237,0,0
1752172208923,284,HTTP Request,200,,Thread Group 1-49,text,true,,351,638,200,200,http://localhost:8081/transactions,284,0,0
1752172208954,254,HTTP Request,200,,Thread Group 1-13,text,true,,351,638,200,200,http://localhost:8081/transactions,254,0,0
1752172208953,255,HTTP Request,200,,Thread Group 1-136,text,true,,351,638,200,200,http://localhost:8081/transactions,255,0,0
1752172208965,243,HTTP Request,200,,Thread Group 1-198,text,true,,351,638,200,200,http://localhost:8081/transactions,243,0,0
1752172208965,243,HTTP Request,200,,Thread Group 1-105,text,true,,351,638,200,200,http://localhost:8081/transactions,243,0,0
1752172209201,8,HTTP Request,200,,Thread Group 1-77,text,true,,351,638,200,200,http://localhost:8081/transactions,8,0,0
1752172209201,8,HTTP Request,200,,Thread Group 1-137,text,true,,351,638,200,200,http://localhost:8081/transactions,8,0,0
1752172208935,274,HTTP Request,200,,Thread Group 1-176,text,true,,351,638,200,200,http://localhost:8081/transactions,274,0,0
1752172209193,16,HTTP Request,200,,Thread Group 1-121,text,true,,351,638,200,200,http://localhost:8081/transactions,16,0,0
1752172208936,274,HTTP Request,200,,Thread Group 1-42,text,true,,351,638,200,200,http://localhost:8081/transactions,274,0,0
1752172208928,283,HTTP Request,200,,Thread Group 1-99,text,true,,351,638,200,200,http://localhost:8081/transactions,283,0,0
1752172208931,280,HTTP Request,200,,Thread Group 1-20,text,true,,351,638,200,200,http://localhost:8081/transactions,280,0,0
1752172208968,243,HTTP Request,200,,Thread Group 1-147,text,true,,351,638,200,200,http://localhost:8081/transactions,243,0,0
1752172209199,12,HTTP Request,200,,Thread Group 1-114,text,true,,351,638,200,200,http://localhost:8081/transactions,12,0,0
1752172208930,282,HTTP Request,200,,Thread Group 1-196,text,true,,351,638,200,200,http://localhost:8081/transactions,282,0,0
1752172208952,260,HTTP Request,200,,Thread Group 1-48,text,true,,351,638,200,200,http://localhost:8081/transactions,260,0,0
1752172208969,244,HTTP Request,200,,Thread Group 1-69,text,true,,351,638,200,200,http://localhost:8081/transactions,244,0,0
1752172208926,287,HTTP Request,200,,Thread Group 1-197,text,true,,351,638,200,200,http://localhost:8081/transactions,287,0,0
1752172209193,20,HTTP Request,200,,Thread Group 1-104,text,true,,351,638,200,200,http://localhost:8081/transactions,20,0,0
1752172208951,262,HTTP Request,200,,Thread Group 1-165,text,true,,351,638,200,200,http://localhost:8081/transactions,262,0,0
1752172208967,246,HTTP Request,200,,Thread Group 1-73,text,true,,351,638,200,200,http://localhost:8081/transactions,246,0,0
1752172208925,288,HTTP Request,200,,Thread Group 1-111,text,true,,351,638,200,200,http://localhost:8081/transactions,288,0,0
1752172209207,7,HTTP Request,200,,Thread Group 1-107,text,true,,351,638,200,200,http://localhost:8081/transactions,7,0,0
1752172208952,262,HTTP Request,200,,Thread Group 1-173,text,true,,351,638,200,200,http://localhost:8081/transactions,262,0,0
1752172208956,259,HTTP Request,200,,Thread Group 1-140,text,true,,351,638,200,200,http://localhost:8081/transactions,258,0,0
1752172208935,280,HTTP Request,200,,Thread Group 1-146,text,true,,351,638,200,200,http://localhost:8081/transactions,280,0,0
1752172208971,244,HTTP Request,200,,Thread Group 1-57,text,true,,351,638,200,200,http://localhost:8081/transactions,244,0,0
1752172208967,248,HTTP Request,200,,Thread Group 1-70,text,true,,351,638,200,200,http://localhost:8081/transactions,248,0,0
1752172208928,287,HTTP Request,200,,Thread Group 1-65,text,true,,351,638,200,200,http://localhost:8081/transactions,287,0,0
1752172208924,291,HTTP Request,200,,Thread Group 1-47,text,true,,351,638,200,200,http://localhost:8081/transactions,291,0,0
1752172208972,243,HTTP Request,200,,Thread Group 1-109,text,true,,351,638,200,200,http://localhost:8081/transactions,243,0,0
1752172208937,277,HTTP Request,200,,Thread Group 1-3,text,true,,351,638,200,200,http://localhost:8081/transactions,277,0,0
1752172208926,290,HTTP Request,200,,Thread Group 1-194,text,true,,351,638,200,200,http://localhost:8081/transactions,290,0,0
1752172208931,287,HTTP Request,200,,Thread Group 1-58,text,true,,351,638,200,200,http://localhost:8081/transactions,287,0,0
1752172208937,281,HTTP Request,200,,Thread Group 1-35,text,true,,351,638,200,200,http://localhost:8081/transactions,281,0,0
1752172208969,250,HTTP Request,200,,Thread Group 1-76,text,true,,351,638,200,200,http://localhost:8081/transactions,250,0,0
1752172208964,255,HTTP Request,200,,Thread Group 1-46,text,true,,351,638,200,200,http://localhost:8081/transactions,255,0,0
1752172208951,268,HTTP Request,200,,Thread Group 1-126,text,true,,351,638,200,200,http://localhost:8081/transactions,268,0,0
1752172208933,286,HTTP Request,200,,Thread Group 1-134,text,true,,351,638,200,200,http://localhost:8081/transactions,286,0,0
1752172208936,284,HTTP Request,200,,Thread Group 1-83,text,true,,351,638,200,200,http://localhost:8081/transactions,284,0,0
1752172208967,253,HTTP Request,200,,Thread Group 1-128,text,true,,351,638,200,200,http://localhost:8081/transactions,253,0,0
1752172208922,298,HTTP Request,200,,Thread Group 1-103,text,true,,351,638,200,200,http://localhost:8081/transactions,298,0,0
1752172208933,288,HTTP Request,200,,Thread Group 1-175,text,true,,351,638,200,200,http://localhost:8081/transactions,288,0,0
1752172208934,288,HTTP Request,200,,Thread Group 1-120,text,true,,351,638,200,200,http://localhost:8081/transactions,288,0,0
1752172208931,291,HTTP Request,200,,Thread Group 1-192,text,true,,351,638,200,200,http://localhost:8081/transactions,291,0,0
1752172208918,305,HTTP Request,200,,Thread Group 1-195,text,true,,351,638,200,200,http://localhost:8081/transactions,305,0,0
1752172208936,287,HTTP Request,200,,Thread Group 1-61,text,true,,351,638,200,200,http://localhost:8081/transactions,287,0,0
1752172208930,293,HTTP Request,200,,Thread Group 1-91,text,true,,351,638,200,200,http://localhost:8081/transactions,293,0,0
1752172208934,289,HTTP Request,200,,Thread Group 1-29,text,true,,351,638,200,200,http://localhost:8081/transactions,289,0,0
1752172208956,270,HTTP Request,200,,Thread Group 1-189,text,true,,351,638,200,200,http://localhost:8081/transactions,270,0,0
1752172208934,292,HTTP Request,200,,Thread Group 1-15,text,true,,351,638,200,200,http://localhost:8081/transactions,292,0,0
1752172208937,289,HTTP Request,200,,Thread Group 1-18,text,true,,351,638,200,200,http://localhost:8081/transactions,289,0,0
1752172208968,258,HTTP Request,200,,Thread Group 1-102,text,true,,351,638,200,200,http://localhost:8081/transactions,258,0,0
1752172209197,30,HTTP Request,200,,Thread Group 1-131,text,true,,351,638,200,200,http://localhost:8081/transactions,30,0,0
1752172208930,297,HTTP Request,200,,Thread Group 1-80,text,true,,351,638,200,200,http://localhost:8081/transactions,297,0,0
1752172209122,105,HTTP Request,200,,Thread Group 1-174,text,true,,351,638,200,200,http://localhost:8081/transactions,105,0,0
1752172209125,102,HTTP Request,200,,Thread Group 1-199,text,true,,351,638,200,200,http://localhost:8081/transactions,102,0,0
1752172208960,267,HTTP Request,200,,Thread Group 1-10,text,true,,351,638,200,200,http://localhost:8081/transactions,267,0,0
1752172209193,34,HTTP Request,200,,Thread Group 1-17,text,true,,351,638,200,200,http://localhost:8081/transactions,34,0,0
1752172209125,102,HTTP Request,200,,Thread Group 1-2,text,true,,351,638,200,200,http://localhost:8081/transactions,102,0,0
1752172209126,102,HTTP Request,200,,Thread Group 1-1,text,true,,351,638,200,200,http://localhost:8081/transactions,102,0,0
1752172209126,102,HTTP Request,200,,Thread Group 1-81,text,true,,351,638,200,200,http://localhost:8081/transactions,102,0,0
1752172209194,33,HTTP Request,200,,Thread Group 1-4,text,true,,351,638,200,200,http://localhost:8081/transactions,33,0,0
1752172209127,101,HTTP Request,200,,Thread Group 1-187,text,true,,351,638,200,200,http://localhost:8081/transactions,101,0,0
1752172209213,16,HTTP Request,200,,Thread Group 1-73,text,true,,351,638,200,200,http://localhost:8081/transactions,16,0,0
1752172209209,20,HTTP Request,200,,Thread Group 1-105,text,true,,351,638,200,200,http://localhost:8081/transactions,20,0,0
1752172209196,33,HTTP Request,200,,Thread Group 1-7,text,true,,351,638,200,200,http://localhost:8081/transactions,33,0,0
1752172209214,16,HTTP Request,200,,Thread Group 1-111,text,true,,351,638,200,200,http://localhost:8081/transactions,15,0,0
1752172209125,105,HTTP Request,200,,Thread Group 1-188,text,true,,351,638,200,200,http://localhost:8081/transactions,105,0,0
1752172209128,102,HTTP Request,200,,Thread Group 1-200,text,true,,351,638,200,200,http://localhost:8081/transactions,102,0,0
1752172209208,22,HTTP Request,200,,Thread Group 1-49,text,true,,351,638,200,200,http://localhost:8081/transactions,22,0,0
1752172209125,105,HTTP Request,200,,Thread Group 1-154,text,true,,351,638,200,200,http://localhost:8081/transactions,105,0,0
1752172209200,30,HTTP Request,200,,Thread Group 1-123,text,true,,351,638,200,200,http://localhost:8081/transactions,30,0,0
1752172209128,102,HTTP Request,200,,Thread Group 1-63,text,true,,351,638,200,200,http://localhost:8081/transactions,102,0,0
1752172209128,103,HTTP Request,200,,Thread Group 1-88,text,true,,351,638,200,200,http://localhost:8081/transactions,103,0,0
1752172209124,108,HTTP Request,200,,Thread Group 1-51,text,true,,351,638,200,200,http://localhost:8081/transactions,108,0,0
1752172209125,107,HTTP Request,200,,Thread Group 1-181,text,true,,351,638,200,200,http://localhost:8081/transactions,107,0,0
1752172209126,107,HTTP Request,200,,Thread Group 1-71,text,true,,351,638,200,200,http://localhost:8081/transactions,107,0,0
1752172209125,108,HTTP Request,200,,Thread Group 1-31,text,true,,351,638,200,200,http://localhost:8081/transactions,108,0,0
1752172209127,106,HTTP Request,200,,Thread Group 1-143,text,true,,351,638,200,200,http://localhost:8081/transactions,106,0,0
1752172209128,105,HTTP Request,200,,Thread Group 1-160,text,true,,351,638,200,200,http://localhost:8081/transactions,105,0,0
1752172209125,109,HTTP Request,200,,Thread Group 1-93,text,true,,351,638,200,200,http://localhost:8081/transactions,109,0,0
1752172209128,106,HTTP Request,200,,Thread Group 1-158,text,true,,351,638,200,200,http://localhost:8081/transactions,106,0,0
1752172209128,107,HTTP Request,200,,Thread Group 1-135,text,true,,351,638,200,200,http://localhost:8081/transactions,107,0,0
1752172209129,106,HTTP Request,200,,Thread Group 1-37,text,true,,351,638,200,200,http://localhost:8081/transactions,106,0,0
1752172209212,24,HTTP Request,200,,Thread Group 1-196,text,true,,351,638,200,200,http://localhost:8081/transactions,24,0,0
1752172209131,105,HTTP Request,200,,Thread Group 1-179,text,true,,351,638,200,200,http://localhost:8081/transactions,105,0,0
1752172209124,112,HTTP Request,200,,Thread Group 1-72,text,true,,351,638,200,200,http://localhost:8081/transactions,112,0,0
1752172209124,112,HTTP Request,200,,Thread Group 1-41,text,true,,351,638,200,200,http://localhost:8081/transactions,112,0,0
1752172209128,109,HTTP Request,200,,Thread Group 1-145,text,true,,351,638,200,200,http://localhost:8081/transactions,109,0,0
1752172209211,26,HTTP Request,200,,Thread Group 1-20,text,true,,351,638,200,200,http://localhost:8081/transactions,26,0,0
1752172209202,35,HTTP Request,200,,Thread Group 1-8,text,true,,351,638,200,200,http://localhost:8081/transactions,35,0,0
1752172209128,109,HTTP Request,200,,Thread Group 1-26,text,true,,351,638,200,200,http://localhost:8081/transactions,109,0,0
1752172209128,109,HTTP Request,200,,Thread Group 1-28,text,true,,351,638,200,200,http://localhost:8081/transactions,109,0,0
1752172209129,110,HTTP Request,200,,Thread Group 1-149,text,true,,351,638,200,200,http://localhost:8081/transactions,110,0,0
1752172209128,113,HTTP Request,200,,Thread Group 1-142,text,true,,351,638,200,200,http://localhost:8081/transactions,113,0,0
1752172209195,46,HTTP Request,200,,Thread Group 1-24,text,true,,351,638,200,200,http://localhost:8081/transactions,46,0,0
1752172209128,113,HTTP Request,200,,Thread Group 1-56,text,true,,351,638,200,200,http://localhost:8081/transactions,113,0,0
1752172209127,115,HTTP Request,200,,Thread Group 1-11,text,true,,351,638,200,200,http://localhost:8081/transactions,115,0,0
1752172209128,114,HTTP Request,200,,Thread Group 1-92,text,true,,351,638,200,200,http://localhost:8081/transactions,114,0,0
1752172209196,46,HTTP Request,200,,Thread Group 1-106,text,true,,351,638,200,200,http://localhost:8081/transactions,46,0,0
1752172209128,114,HTTP Request,200,,Thread Group 1-59,text,true,,351,638,200,200,http://localhost:8081/transactions,114,0,0
1752172209131,111,HTTP Request,200,,Thread Group 1-55,text,true,,351,638,200,200,http://localhost:8081/transactions,111,0,0
1752172209201,41,HTTP Request,200,,Thread Group 1-172,text,true,,351,638,200,200,http://localhost:8081/transactions,41,0,0
1752172209200,43,HTTP Request,200,,Thread Group 1-52,text,true,,351,638,200,200,http://localhost:8081/transactions,43,0,0
1752172209132,111,HTTP Request,200,,Thread Group 1-98,text,true,,351,638,200,200,http://localhost:8081/transactions,111,0,0
1752172209125,118,HTTP Request,200,,Thread Group 1-36,text,true,,351,638,200,200,http://localhost:8081/transactions,118,0,0
1752172209127,116,HTTP Request,200,,Thread Group 1-75,text,true,,351,638,200,200,http://localhost:8081/transactions,116,0,0
1752172209135,109,HTTP Request,200,,Thread Group 1-159,text,true,,351,638,200,200,http://localhost:8081/transactions,109,0,0
1752172209124,120,HTTP Request,200,,Thread Group 1-178,text,true,,351,638,200,200,http://localhost:8081/transactions,120,0,0
1752172209128,117,HTTP Request,200,,Thread Group 1-22,text,true,,351,638,200,200,http://localhost:8081/transactions,117,0,0
1752172209126,119,HTTP Request,200,,Thread Group 1-5,text,true,,351,638,200,200,http://localhost:8081/transactions,119,0,0
1752172209133,113,HTTP Request,200,,Thread Group 1-141,text,true,,351,638,200,200,http://localhost:8081/transactions,113,0,0
1752172209132,114,HTTP Request,200,,Thread Group 1-101,text,true,,351,638,200,200,http://localhost:8081/transactions,114,0,0
1752172209201,45,HTTP Request,200,,Thread Group 1-89,text,true,,351,638,200,200,http://localhost:8081/transactions,45,0,0
1752172209135,111,HTTP Request,200,,Thread Group 1-191,text,true,,351,638,200,200,http://localhost:8081/transactions,111,0,0
1752172209125,121,HTTP Request,200,,Thread Group 1-113,text,true,,351,638,200,200,http://localhost:8081/transactions,121,0,0
1752172209134,112,HTTP Request,200,,Thread Group 1-79,text,true,,351,638,200,200,http://localhost:8081/transactions,112,0,0
1752172209228,19,HTTP Request,200,,Thread Group 1-187,text,true,,351,638,200,200,http://localhost:8081/transactions,18,0,0
1752172209131,116,HTTP Request,200,,Thread Group 1-151,text,true,,351,638,200,200,http://localhost:8081/transactions,116,0,0
1752172209242,5,HTTP Request,200,,Thread Group 1-24,text,true,,351,638,200,200,http://localhost:8081/transactions,5,0,0
1752172209128,120,HTTP Request,200,,Thread Group 1-100,text,true,,351,638,200,200,http://localhost:8081/transactions,120,0,0
1752172209130,118,HTTP Request,200,,Thread Group 1-25,text,true,,351,638,200,200,http://localhost:8081/transactions,118,0,0
1752172209126,122,HTTP Request,200,,Thread Group 1-66,text,true,,351,638,200,200,http://localhost:8081/transactions,122,0,0
1752172209131,117,HTTP Request,200,,Thread Group 1-138,text,true,,351,638,200,200,http://localhost:8081/transactions,117,0,0
1752172209201,48,HTTP Request,200,,Thread Group 1-14,text,true,,351,638,200,200,http://localhost:8081/transactions,48,0,0
1752172209133,116,HTTP Request,200,,Thread Group 1-166,text,true,,351,638,200,200,http://localhost:8081/transactions,116,0,0
1752172209130,120,HTTP Request,200,,Thread Group 1-44,text,true,,351,638,200,200,http://localhost:8081/transactions,120,0,0
1752172209127,124,HTTP Request,200,,Thread Group 1-54,text,true,,351,638,200,200,http://localhost:8081/transactions,124,0,0
1752172209127,125,HTTP Request,200,,Thread Group 1-53,text,true,,351,638,200,200,http://localhost:8081/transactions,125,0,0
1752172209209,43,HTTP Request,200,,Thread Group 1-176,text,true,,351,638,200,200,http://localhost:8081/transactions,43,0,0
1752172209170,82,HTTP Request,200,,Thread Group 1-43,text,true,,351,638,200,200,http://localhost:8081/transactions,82,0,0
1752172209237,16,HTTP Request,200,,Thread Group 1-41,text,true,,351,638,200,200,http://localhost:8081/transactions,16,0,0
1752172209175,79,HTTP Request,200,,Thread Group 1-68,text,true,,351,638,200,200,http://localhost:8081/transactions,79,0,0
1752172208692,562,HTTP Request,200,,Thread Group 1-155,text,true,,351,638,200,200,http://localhost:8081/transactions,562,0,0
1752172209125,131,HTTP Request,200,,Thread Group 1-23,text,true,,351,638,200,200,http://localhost:8081/transactions,131,0,0
1752172208756,499,HTTP Request,200,,Thread Group 1-118,text,true,,351,638,200,200,http://localhost:8081/transactions,499,0,0
1752172208697,560,HTTP Request,200,,Thread Group 1-34,text,true,,351,638,200,200,http://localhost:8081/transactions,560,0,0
1752172209196,61,HTTP Request,200,,Thread Group 1-39,text,true,,351,638,200,200,http://localhost:8081/transactions,61,0,0
1752172209127,130,HTTP Request,200,,Thread Group 1-152,text,true,,351,638,200,200,http://localhost:8081/transactions,129,0,0
1752172209242,17,HTTP Request,200,,Thread Group 1-56,text,true,,351,638,200,200,http://localhost:8081/transactions,17,0,0
1752172208969,290,HTTP Request,200,,Thread Group 1-84,text,true,,351,638,200,200,http://localhost:8081/transactions,290,0,0
1752172209196,63,HTTP Request,200,,Thread Group 1-96,text,true,,351,638,200,200,http://localhost:8081/transactions,63,0,0
1752172209204,56,HTTP Request,200,,Thread Group 1-162,text,true,,351,638,200,200,http://localhost:8081/transactions,56,0,0
1752172209124,137,HTTP Request,200,,Thread Group 1-32,text,true,,351,638,200,200,http://localhost:8081/transactions,137,0,0
1752172209200,62,HTTP Request,200,,Thread Group 1-21,text,true,,351,638,200,200,http://localhost:8081/transactions,62,0,0
1752172209129,134,HTTP Request,200,,Thread Group 1-190,text,true,,351,638,200,200,http://localhost:8081/transactions,133,0,0
1752172209203,60,HTTP Request,200,,Thread Group 1-183,text,true,,351,638,200,200,http://localhost:8081/transactions,60,0,0
1752172209129,134,HTTP Request,200,,Thread Group 1-170,text,true,,351,638,200,200,http://localhost:8081/transactions,134,0,0
1752172209230,34,HTTP Request,200,,Thread Group 1-200,text,true,,351,638,200,200,http://localhost:8081/transactions,34,0,0
1752172209130,135,HTTP Request,200,,Thread Group 1-16,text,true,,351,638,200,200,http://localhost:8081/transactions,135,0,0
1752172209133,135,HTTP Request,200,,Thread Group 1-40,text,true,,351,638,200,200,http://localhost:8081/transactions,135,0,0
1752172209133,135,HTTP Request,200,,Thread Group 1-50,text,true,,351,638,200,200,http://localhost:8081/transactions,135,0,0
1752172209133,135,HTTP Request,200,,Thread Group 1-86,text,true,,351,638,200,200,http://localhost:8081/transactions,135,0,0
1752172209127,143,HTTP Request,200,,Thread Group 1-186,text,true,,351,638,200,200,http://localhost:8081/transactions,143,0,0
1752172209132,138,HTTP Request,200,,Thread Group 1-180,text,true,,351,638,200,200,http://localhost:8081/transactions,138,0,0
1752172209128,142,HTTP Request,200,,Thread Group 1-9,text,true,,351,638,200,200,http://localhost:8081/transactions,142,0,0
1752172209127,143,HTTP Request,200,,Thread Group 1-153,text,true,,351,638,200,200,http://localhost:8081/transactions,143,0,0
1752172209200,70,HTTP Request,200,,Thread Group 1-108,text,true,,351,638,200,200,http://localhost:8081/transactions,70,0,0
1752172209242,29,HTTP Request,200,,Thread Group 1-92,text,true,,351,638,200,200,http://localhost:8081/transactions,29,0,0
1752172209126,146,HTTP Request,200,,Thread Group 1-161,text,true,,351,638,200,200,http://localhost:8081/transactions,146,0,0
1752172209223,49,HTTP Request,200,,Thread Group 1-192,text,true,,351,638,200,200,http://localhost:8081/transactions,49,0,0
1752172209236,37,HTTP Request,200,,Thread Group 1-179,text,true,,351,638,200,200,http://localhost:8081/transactions,37,0,0
1752172209128,146,HTTP Request,200,,Thread Group 1-193,text,true,,351,638,200,200,http://localhost:8081/transactions,146,0,0
1752172209193,81,HTTP Request,200,,Thread Group 1-33,text,true,,351,638,200,200,http://localhost:8081/transactions,81,0,0
1752172209128,147,HTTP Request,200,,Thread Group 1-157,text,true,,351,638,200,200,http://localhost:8081/transactions,147,0,0
1752172209129,203,HTTP Request,200,,Thread Group 1-124,text,true,,351,638,200,200,http://localhost:8081/transactions,203,0,0
1752172209128,207,HTTP Request,200,,Thread Group 1-110,text,true,,351,638,200,200,http://localhost:8081/transactions,207,0,0
1752172209165,171,HTTP Request,200,,Thread Group 1-38,text,true,,351,638,200,200,http://localhost:8081/transactions,171,0,0
1752172209183,154,HTTP Request,200,,Thread Group 1-30,text,true,,351,638,200,200,http://localhost:8081/transactions,154,0,0
1752172209338,10,HTTP Request,200,,Thread Group 1-30,text,true,,351,638,200,200,http://localhost:8081/transactions,10,0,0
1752172209233,115,HTTP Request,200,,Thread Group 1-71,text,true,,351,638,200,200,http://localhost:8081/transactions,115,0,0
1752172209211,138,HTTP Request,200,,Thread Group 1-99,text,true,,351,638,200,200,http://localhost:8081/transactions,138,0,0
1752172209230,119,HTTP Request,200,,Thread Group 1-111,text,true,,351,638,200,200,http://localhost:8081/transactions,119,0,0
1752172209221,130,HTTP Request,200,,Thread Group 1-175,text,true,,351,638,200,200,http://localhost:8081/transactions,130,0,0
1752172209227,124,HTTP Request,200,,Thread Group 1-174,text,true,,351,638,200,200,http://localhost:8081/transactions,124,0,0
1752172209252,100,HTTP Request,200,,Thread Group 1-54,text,true,,351,638,200,200,http://localhost:8081/transactions,100,0,0
1752172209253,100,HTTP Request,200,,Thread Group 1-41,text,true,,351,638,200,200,http://localhost:8081/transactions,100,0,0
1752172209230,123,HTTP Request,200,,Thread Group 1-49,text,true,,351,638,200,200,http://localhost:8081/transactions,123,0,0
1752172209227,127,HTTP Request,200,,Thread Group 1-199,text,true,,351,638,200,200,http://localhost:8081/transactions,127,0,0
1752172209125,229,HTTP Request,200,,Thread Group 1-164,text,true,,351,638,200,200,http://localhost:8081/transactions,229,0,0
1752172209230,124,HTTP Request,200,,Thread Group 1-154,text,true,,351,638,200,200,http://localhost:8081/transactions,124,0,0
1752172209228,125,HTTP Request,200,,Thread Group 1-1,text,true,,351,638,200,200,http://localhost:8081/transactions,125,0,0
1752172209336,17,HTTP Request,200,,Thread Group 1-38,text,true,,351,638,200,200,http://localhost:8081/transactions,17,0,0
1752172209236,118,HTTP Request,200,,Thread Group 1-37,text,true,,351,638,200,200,http://localhost:8081/transactions,118,0,0
1752172209129,221,HTTP Request,200,,Thread Group 1-62,text,true,,351,638,200,200,http://localhost:8081/transactions,221,0,0
1752172209133,221,HTTP Request,200,,Thread Group 1-169,text,true,,351,638,200,200,http://localhost:8081/transactions,221,0,0
1752172209231,122,HTTP Request,200,,Thread Group 1-63,text,true,,351,638,200,200,http://localhost:8081/transactions,122,0,0
1752172209350,4,HTTP Request,200,,Thread Group 1-111,text,true,,351,638,200,200,http://localhost:8081/transactions,4,0,0
1752172209146,208,HTTP Request,200,,Thread Group 1-87,text,true,,351,638,200,200,http://localhost:8081/transactions,208,0,0
1752172209232,122,HTTP Request,200,,Thread Group 1-181,text,true,,351,638,200,200,http://localhost:8081/transactions,122,0,0
1752172209219,136,HTTP Request,200,,Thread Group 1-35,text,true,,351,638,200,200,http://localhost:8081/transactions,136,0,0
1752172209336,18,HTTP Request,200,,Thread Group 1-110,text,true,,351,638,200,200,http://localhost:8081/transactions,18,0,0
1752172209230,124,HTTP Request,200,,Thread Group 1-7,text,true,,351,638,200,200,http://localhost:8081/transactions,124,0,0
1752172209131,222,HTTP Request,200,,Thread Group 1-12,text,true,,351,638,200,200,http://localhost:8081/transactions,222,0,0
1752172209230,125,HTTP Request,200,,Thread Group 1-188,text,true,,351,638,200,200,http://localhost:8081/transactions,125,0,0
1752172209223,132,HTTP Request,200,,Thread Group 1-61,text,true,,351,638,200,200,http://localhost:8081/transactions,132,0,0
1752172209153,201,HTTP Request,200,,Thread Group 1-94,text,true,,351,638,200,200,http://localhost:8081/transactions,201,0,0
1752172209223,133,HTTP Request,200,,Thread Group 1-29,text,true,,351,638,200,200,http://localhost:8081/transactions,133,0,0
1752172209253,103,HTTP Request,200,,Thread Group 1-43,text,true,,351,638,200,200,http://localhost:8081/transactions,103,0,0
1752172209153,217,HTTP Request,200,,Thread Group 1-139,text,true,,351,638,200,200,http://localhost:8081/transactions,217,0,0
1752172209153,217,HTTP Request,200,,Thread Group 1-144,text,true,,351,638,200,200,http://localhost:8081/transactions,217,0,0
1752172209234,142,HTTP Request,200,,Thread Group 1-143,text,true,,351,638,200,200,http://localhost:8081/transactions,142,0,0
1752172209216,160,HTTP Request,200,,Thread Group 1-47,text,true,,351,638,200,200,http://localhost:8081/transactions,160,0,0
1752172209219,158,HTTP Request,200,,Thread Group 1-126,text,true,,351,638,200,200,http://localhost:8081/transactions,158,0,0
1752172209262,115,HTTP Request,200,,Thread Group 1-21,text,true,,351,638,200,200,http://localhost:8081/transactions,115,0,0
1752172209258,119,HTTP Request,200,,Thread Group 1-39,text,true,,351,638,200,200,http://localhost:8081/transactions,119,0,0
1752172209216,161,HTTP Request,200,,Thread Group 1-109,text,true,,351,638,200,200,http://localhost:8081/transactions,161,0,0
1752172209226,151,HTTP Request,200,,Thread Group 1-102,text,true,,351,638,200,200,http://localhost:8081/transactions,151,0,0
1752172209230,148,HTTP Request,200,,Thread Group 1-123,text,true,,351,638,200,200,http://localhost:8081/transactions,148,0,0
1752172209132,246,HTTP Request,200,,Thread Group 1-19,text,true,,351,638,200,200,http://localhost:8081/transactions,246,0,0
1752172209227,151,HTTP Request,200,,Thread Group 1-131,text,true,,351,638,200,200,http://localhost:8081/transactions,151,0,0
1752172209261,118,HTTP Request,200,,Thread Group 1-162,text,true,,351,638,200,200,http://localhost:8081/transactions,118,0,0
1752172209234,145,HTTP Request,200,,Thread Group 1-93,text,true,,351,638,200,200,http://localhost:8081/transactions,145,0,0
1752172209223,166,HTTP Request,200,,Thread Group 1-91,text,true,,351,638,200,200,http://localhost:8081/transactions,166,0,0
1752172209219,170,HTTP Request,200,,Thread Group 1-134,text,true,,351,638,200,200,http://localhost:8081/transactions,170,0,0
1752172209209,180,HTTP Request,200,,Thread Group 1-77,text,true,,351,638,200,200,http://localhost:8081/transactions,180,0,0
1752172209264,126,HTTP Request,200,,Thread Group 1-170,text,true,,351,638,200,200,http://localhost:8081/transactions,126,0,0
1752172209219,171,HTTP Request,200,,Thread Group 1-76,text,true,,351,638,200,200,http://localhost:8081/transactions,171,0,0
1752172209228,161,HTTP Request,200,,Thread Group 1-81,text,true,,351,638,200,200,http://localhost:8081/transactions,161,0,0
1752172209226,164,HTTP Request,200,,Thread Group 1-18,text,true,,351,638,200,200,http://localhost:8081/transactions,164,0,0
1752172209214,177,HTTP Request,200,,Thread Group 1-165,text,true,,351,638,200,200,http://localhost:8081/transactions,177,0,0
1752172209216,175,HTTP Request,200,,Thread Group 1-65,text,true,,351,638,200,200,http://localhost:8081/transactions,175,0,0
1752172209201,190,HTTP Request,200,,Thread Group 1-127,text,true,,351,638,200,200,http://localhost:8081/transactions,190,0,0
1752172209209,182,HTTP Request,200,,Thread Group 1-137,text,true,,351,638,200,200,http://localhost:8081/transactions,182,0,0
